date.time,date,site,plot,common.name,scientific.name,family,assessment.method,season,SamplingDay,sampling.trip
2020-12-31T20:55:49Z,2020-12-31,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,31,NA
2021-01-01T20:11:25Z,2021-01-01,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,32,NA
2021-01-02T22:05:58Z,2021-01-02,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,33,NA
2021-01-03T00:01:40Z,2021-01-03,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,34,NA
2021-01-04T21:53:46Z,2021-01-04,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,35,NA
2021-01-05T22:38:43Z,2021-01-05,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,36,NA
2021-01-06T05:26:43Z,2021-01-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,37,NA
2021-01-07T18:55:28Z,2021-01-07,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,38,NA
2021-01-08T19:26:43Z,2021-01-08,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,39,NA
2021-01-09T21:36:01Z,2021-01-09,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,40,NA
2021-01-10T22:40:10Z,2021-01-10,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,41,NA
2021-01-12T19:13:55Z,2021-01-12,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,43,NA
2021-01-13T21:25:13Z,2021-01-13,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,44,NA
2021-01-20T05:29:04Z,2021-01-20,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,51,NA
2021-02-06T18:58:04Z,2021-02-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,68,NA
2021-02-07T02:50:25Z,2021-02-07,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,69,NA
2021-02-15T20:53:52Z,2021-02-15,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,77,NA
2021-02-16T01:26:46Z,2021-02-16,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,78,NA
2021-02-19T22:42:31Z,2021-02-19,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,81,NA
2021-02-20T00:47:16Z,2021-02-20,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,82,NA
2021-02-21T22:17:40Z,2021-02-21,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,83,NA
2021-12-29T20:36:58Z,2021-12-29,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,119,NA
2022-10-09T20:38:49Z,2022-10-09,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,216,NA
2020-10-23T22:34:10Z,2020-10-23,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,53,NA
2020-10-24T21:38:19Z,2020-10-24,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,54,NA
2020-10-25T04:54:49Z,2020-10-25,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,55,NA
2020-10-26T02:46:25Z,2020-10-26,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,56,NA
2020-10-28T04:30:07Z,2020-10-28,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,58,NA
2020-10-29T20:56:28Z,2020-10-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,59,NA
2020-10-30T00:37:40Z,2020-10-30,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,60,NA
2020-11-01T01:33:22Z,2020-11-01,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,62,NA
2020-11-06T03:07:58Z,2020-11-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,67,NA
2020-11-08T22:51:40Z,2020-11-08,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,69,NA
2020-11-12T03:19:40Z,2020-11-12,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,73,NA
2020-11-13T22:55:37Z,2020-11-13,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,74,NA
2020-11-14T01:13:34Z,2020-11-14,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,75,NA
2020-11-18T01:36:37Z,2020-11-18,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,79,NA
2020-11-19T19:27:07Z,2020-11-19,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,80,NA
2020-11-24T00:14:25Z,2020-11-24,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,85,NA
2020-11-25T23:46:16Z,2020-11-25,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,86,NA
2020-11-29T04:36:55Z,2020-11-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,90,NA
2020-12-06T02:58:28Z,2020-12-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,6,NA
2020-12-07T19:06:34Z,2020-12-07,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,7,NA
2020-12-08T20:46:55Z,2020-12-08,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,8,NA
2020-12-09T23:09:16Z,2020-12-09,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,9,NA
2020-12-10T20:46:55Z,2020-12-10,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,10,NA
2020-12-11T07:29:40Z,2020-12-11,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,11,NA
2020-12-14T07:21:10Z,2020-12-14,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,14,NA
2020-12-15T04:48:34Z,2020-12-15,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,15,NA
2020-12-16T17:54:46Z,2020-12-16,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,16,NA
2020-12-17T03:09:43Z,2020-12-17,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,17,NA
2020-12-18T21:44:55Z,2020-12-18,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,18,NA
2020-12-22T04:40:31Z,2020-12-22,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,22,NA
2020-12-23T04:44:34Z,2020-12-23,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,23,NA
2020-12-24T23:02:43Z,2020-12-24,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,24,NA
2020-12-25T04:58:25Z,2020-12-25,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,25,NA
2020-12-26T23:45:13Z,2020-12-26,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,26,NA
2020-12-27T00:30:34Z,2020-12-27,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,27,NA
2020-12-28T23:46:22Z,2020-12-28,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,28,NA
2020-12-29T00:21:01Z,2020-12-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,29,NA
2020-12-31T20:56:49Z,2020-12-31,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,31,NA
2021-01-01T19:53:19Z,2021-01-01,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,32,NA
2021-01-02T22:19:10Z,2021-01-02,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,33,NA
2021-01-03T00:01:28Z,2021-01-03,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,34,NA
2021-01-04T23:54:22Z,2021-01-04,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,35,NA
2021-01-05T23:37:13Z,2021-01-05,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,36,NA
2021-01-06T00:39:01Z,2021-01-06,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,37,NA
2021-01-07T19:24:07Z,2021-01-07,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,38,NA
2021-01-08T23:57:31Z,2021-01-08,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,39,NA
2021-01-09T00:19:25Z,2021-01-09,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,40,NA
2021-01-10T19:33:34Z,2021-01-10,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,41,NA
2021-01-20T05:28:46Z,2021-01-20,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,51,NA
2021-02-03T14:40:22Z,2021-02-03,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,65,NA
2021-02-06T19:05:55Z,2021-02-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,68,NA
2021-02-07T02:50:16Z,2021-02-07,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,69,NA
2021-02-15T23:05:31Z,2021-02-15,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,77,NA
2021-02-16T19:32:13Z,2021-02-16,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,78,NA
2021-02-19T21:22:04Z,2021-02-19,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,81,NA
2021-02-20T02:42:34Z,2021-02-20,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,82,NA
2021-02-21T02:32:55Z,2021-02-21,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,83,NA
2021-02-22T01:23:31Z,2021-02-22,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,84,NA
2021-02-23T13:44:52Z,2021-02-23,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,85,NA
2021-02-24T22:04:52Z,2021-02-24,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,86,NA
2021-10-01T22:18:28Z,2021-10-01,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,117,Undara.spring.2021
2021-10-03T01:29:19Z,2021-10-03,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,119,Undara.spring.2021
2021-10-04T02:50:25Z,2021-10-04,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,120,Undara.spring.2021
2021-10-12T00:44:13Z,2021-10-12,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,128,NA
2021-10-14T21:10:34Z,2021-10-14,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,130,NA
2021-10-15T20:19:28Z,2021-10-15,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,131,NA
2021-10-16T23:03:43Z,2021-10-16,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,132,NA
2021-11-22T16:05:28Z,2021-11-22,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,169,NA
2021-12-26T19:30:46Z,2021-12-26,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,116,NA
2021-12-29T20:05:55Z,2021-12-29,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,119,NA
2022-10-05T02:04:46Z,2022-10-05,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,212,NA
2022-10-09T20:45:55Z,2022-10-09,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,216,NA
2022-10-17T13:01:58Z,2022-10-17,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,224,Undara.spring.2022
2022-10-20T03:51:40Z,2022-10-20,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,227,Undara.spring.2022
2020-10-23T22:13:13Z,2020-10-23,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,53,NA
2020-10-24T21:41:28Z,2020-10-24,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,54,NA
2020-10-25T02:43:28Z,2020-10-25,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,55,NA
2020-10-26T23:46:22Z,2020-10-26,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,56,NA
2020-10-27T18:52:01Z,2020-10-27,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,57,NA
2020-10-29T19:32:07Z,2020-10-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,59,NA
2020-11-01T01:32:19Z,2020-11-01,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,62,NA
2020-11-06T01:07:37Z,2020-11-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,67,NA
2020-11-08T21:43:58Z,2020-11-08,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,69,NA
2020-11-09T20:27:07Z,2020-11-09,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,70,NA
2020-11-13T22:20:13Z,2020-11-13,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,74,NA
2020-11-14T04:28:52Z,2020-11-14,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,75,NA
2020-11-18T01:36:37Z,2020-11-18,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,79,NA
2020-11-25T21:16:01Z,2020-11-25,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,86,NA
2020-11-29T04:36:55Z,2020-11-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,90,NA
2020-12-07T20:21:16Z,2020-12-07,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,7,NA
2020-12-08T00:09:34Z,2020-12-08,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,8,NA
2020-12-09T21:06:43Z,2020-12-09,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,9,NA
2020-12-10T20:25:31Z,2020-12-10,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,10,NA
2020-12-14T18:58:55Z,2020-12-14,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,14,NA
2020-12-15T01:25:22Z,2020-12-15,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,15,NA
2020-12-16T18:58:07Z,2020-12-16,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,16,NA
2020-12-17T19:22:04Z,2020-12-17,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,17,NA
2020-12-24T20:07:40Z,2020-12-24,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,24,NA
2020-12-26T23:45:10Z,2020-12-26,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,26,NA
2020-12-27T20:56:37Z,2020-12-27,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,27,NA
2020-12-28T19:28:01Z,2020-12-28,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,28,NA
2020-12-29T00:18:37Z,2020-12-29,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,29,NA
2020-12-30T19:18:16Z,2020-12-30,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,30,NA
2020-12-31T20:56:49Z,2020-12-31,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,31,NA
2021-01-01T20:38:37Z,2021-01-01,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,32,NA
2021-01-02T22:36:55Z,2021-01-02,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,33,NA
2021-01-04T23:11:28Z,2021-01-04,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,35,NA
2021-01-05T01:01:43Z,2021-01-05,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,36,NA
2021-01-06T00:31:25Z,2021-01-06,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,37,NA
2021-01-07T19:34:10Z,2021-01-07,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,38,NA
2021-01-08T23:21:22Z,2021-01-08,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,39,NA
2021-01-09T00:59:07Z,2021-01-09,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,40,NA
2021-01-12T19:18:31Z,2021-01-12,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,43,NA
2021-02-06T18:36:34Z,2021-02-06,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,68,NA
2021-02-07T03:53:19Z,2021-02-07,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,69,NA
2021-02-12T20:18:19Z,2021-02-12,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,74,NA
2021-02-13T00:07:13Z,2021-02-13,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,75,NA
2021-02-14T22:59:25Z,2021-02-14,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,76,NA
2021-02-15T22:03:40Z,2021-02-15,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,77,NA
2021-02-16T02:53:58Z,2021-02-16,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,78,NA
2021-02-19T22:22:52Z,2021-02-19,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,81,NA
2021-02-20T01:03:55Z,2021-02-20,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,82,NA
2021-02-21T02:18:19Z,2021-02-21,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,83,NA
2021-02-22T01:02:28Z,2021-02-22,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,84,NA
2021-10-01T22:18:28Z,2021-10-01,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,117,Undara.spring.2021
2021-10-16T03:12:49Z,2021-10-16,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,132,NA
2021-11-26T21:07:04Z,2021-11-26,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,173,NA
2021-12-29T19:45:34Z,2021-12-29,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,119,NA
2022-10-09T20:37:52Z,2022-10-09,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,216,NA
2022-10-19T21:16:22Z,2022-10-19,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,226,Undara.spring.2022
2022-10-20T03:04:16Z,2022-10-20,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,227,Undara.spring.2022
2021-01-27T15:29:16Z,2021-01-27,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,149,NA
2022-02-01T15:05:04Z,2022-02-01,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,244,NA
2022-10-20T09:41:19Z,2022-10-20,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,236,NA
2022-11-21T13:49:31Z,2022-11-21,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,268,NA
2020-01-18T13:12:55Z,2020-01-18,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,49,NA
2020-01-26T00:23:43Z,2020-01-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,57,NA
2020-01-27T20:55:52Z,2020-01-27,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,58,NA
2020-02-23T05:26:25Z,2020-02-23,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,85,NA
2020-02-25T05:28:58Z,2020-02-25,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,87,NA
2020-02-26T05:36:07Z,2020-02-26,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,88,NA
2020-03-12T05:14:55Z,2020-03-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,12,NA
2020-10-04T14:23:25Z,2020-10-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,spring,38,NA
2020-12-03T09:00:55Z,2020-12-03,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,94,NA
2020-12-26T20:08:22Z,2020-12-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,117,NA
2020-12-28T20:42:28Z,2020-12-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,119,NA
2020-12-29T19:46:04Z,2020-12-29,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,120,NA
2020-12-30T03:47:22Z,2020-12-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,121,NA
2020-12-31T02:01:19Z,2020-12-31,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,122,NA
2021-01-05T19:24:13Z,2021-01-05,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,127,NA
2021-01-11T17:12:43Z,2021-01-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,133,NA
2021-01-12T14:54:16Z,2021-01-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,134,NA
2021-01-26T11:10:46Z,2021-01-26,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,148,NA
2021-01-30T08:01:31Z,2021-01-30,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,152,NA
2021-02-03T13:42:55Z,2021-02-03,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,156,NA
2021-02-04T13:41:34Z,2021-02-04,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,157,NA
2021-02-08T21:29:55Z,2021-02-08,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,161,NA
2021-02-09T09:08:49Z,2021-02-09,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,162,NA
2021-02-10T17:27:25Z,2021-02-10,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,163,NA
2021-02-11T16:54:31Z,2021-02-11,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,164,NA
2021-02-12T07:57:04Z,2021-02-12,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,165,NA
2021-02-23T08:05:28Z,2021-02-23,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,176,NA
2021-02-28T04:45:55Z,2021-02-28,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,summer,181,NA
2021-03-19T20:50:55Z,2021-03-19,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,111,NA
2021-04-22T13:08:43Z,2021-04-22,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,145,NA
2021-04-25T23:44:22Z,2021-04-25,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,autumn,148,NA
