date.time,date,site,plot,common.name,scientific.name,family,assessment.method,SamplingPeriod,survey.method,SamplingDay
2020-12-17T19:22:04Z,17/12/2020,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,177
2020-12-24T20:07:40Z,24/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,184
2020-12-26T23:45:10Z,26/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,186
2020-12-27T20:56:37Z,27/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,187
2020-12-28T19:28:01Z,28/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,188
2020-12-29T00:18:37Z,29/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,189
2020-12-30T19:18:16Z,30/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,190
2020-12-31T20:56:49Z,31/12/2020,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,191
2021-01-01T20:38:37Z,1/1/2021,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,192
2021-01-02T22:36:55Z,2/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,193
2021-01-04T23:11:28Z,4/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,195
2021-01-05T01:01:43Z,5/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,196
2021-01-06T00:31:25Z,6/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,197
2021-01-07T19:34:10Z,7/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,198
2021-01-08T23:21:22Z,8/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,199
2021-01-09T00:59:07Z,9/1/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,200
2021-01-12T19:18:31Z,12/1/2021,Undara,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,203
2021-02-06T18:36:34Z,6/2/2021,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,228
2021-02-07T03:53:19Z,7/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,229
2021-02-12T20:18:19Z,12/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,234
2021-02-13T00:07:13Z,13/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,235
2021-02-14T22:59:25Z,14/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,236
2021-02-15T22:03:40Z,15/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,237
2021-02-16T02:53:58Z,16/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,238
2021-02-19T22:22:52Z,19/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,241
2021-02-20T01:03:55Z,20/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,242
2021-02-21T02:18:19Z,21/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,243
2021-02-22T01:02:28Z,22/2/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,244
2021-10-01T22:18:28Z,1/10/2021,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,458
2021-10-16T03:12:49Z,16/10/2021,Undara,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,473
2021-11-26T21:07:04Z,26/11/2021,Undara,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,514
2021-12-29T19:45:34Z,29/12/2021,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,547
2022-10-09T20:37:52Z,9/10/2022,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,769
2022-10-19T21:16:22Z,19/10/2022,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,779
2022-10-20T03:04:16Z,20/10/2022,Undara,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,780
2021-01-27T15:29:16Z,27/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,428
2022-02-01T15:05:04Z,1/2/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,798
2022-10-20T09:41:19Z,20/10/2022,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1059
2022-11-21T13:49:31Z,21/11/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1091
2020-01-18T13:12:55Z,18/1/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,53
2020-01-26T00:23:43Z,26/1/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,61
2020-01-27T20:55:52Z,27/1/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-02-23T05:26:25Z,23/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,89
2020-02-25T05:28:58Z,25/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,91
2020-02-26T05:36:07Z,26/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,92
2020-03-12T05:14:55Z,12/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,107
2020-10-04T14:23:25Z,4/10/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,313
2020-12-03T09:00:55Z,3/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,373
2020-12-26T20:08:22Z,26/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,396
2020-12-28T20:42:28Z,28/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,398
2020-12-29T19:46:04Z,29/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,399
2020-12-30T03:47:22Z,30/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,400
2020-12-31T02:01:19Z,31/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,401
2021-01-05T19:24:13Z,5/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,406
2021-01-11T17:12:43Z,11/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,412
2021-01-12T14:54:16Z,12/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,413
2021-01-26T11:10:46Z,26/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,427
2021-01-30T08:01:31Z,30/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,431
2021-02-03T13:42:55Z,3/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,435
2021-02-04T13:41:34Z,4/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,436
2021-02-08T21:29:55Z,8/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,440
2021-02-09T09:08:49Z,9/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,441
2021-02-10T17:27:25Z,10/2/2021,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,442
2021-02-11T16:54:31Z,11/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,443
2021-02-12T07:57:04Z,12/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,444
2021-02-23T08:05:28Z,23/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,455
2021-02-28T04:45:55Z,28/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,460
2021-03-19T20:50:55Z,19/3/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,479
2021-04-22T13:08:43Z,22/4/2021,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,513
2021-04-25T23:44:22Z,25/4/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,516
2021-04-26T00:52:37Z,26/4/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,517
2021-07-08T06:05:49Z,8/7/2021,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,590
2021-11-04T22:40:55Z,4/11/2021,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,709
2021-11-17T16:38:55Z,17/11/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,722
2021-11-19T10:07:46Z,19/11/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,724
2021-11-26T19:17:22Z,26/11/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,731
2021-11-29T17:22:16Z,29/11/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,734
2021-12-01T12:39:28Z,1/12/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,736
2021-12-09T18:37:04Z,9/12/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,744
2021-12-27T20:37:13Z,27/12/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,762
2021-12-29T17:43:37Z,29/12/2021,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,764
2021-12-30T04:24:55Z,30/12/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,765
2022-01-05T13:21:04Z,5/1/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,771
2022-01-09T13:52:01Z,9/1/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,775
2022-01-25T18:13:01Z,25/1/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,791
2022-01-26T02:27:25Z,26/1/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,792
2022-01-27T04:29:10Z,27/1/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,793
2022-04-23T15:16:28Z,23/4/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,879
2022-05-10T23:32:43Z,10/5/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,896
2022-05-11T03:55:13Z,11/5/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,897
2022-05-12T21:51:31Z,12/5/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,898
2022-05-13T20:49:49Z,13/5/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,899
2022-09-29T04:44:28Z,29/9/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1038
2022-09-30T04:11:10Z,30/9/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1039
2022-10-01T03:48:34Z,1/10/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1040
2022-10-21T08:12:37Z,21/10/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1060
2022-11-28T23:57:22Z,28/11/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1098
2022-11-29T00:01:01Z,29/11/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1099
2022-11-30T02:54:46Z,30/11/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1100
2022-12-17T16:29:07Z,17/12/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1117
2022-12-22T10:21:46Z,22/12/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1122
2022-12-23T14:33:04Z,23/12/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1123
2022-12-24T07:48:25Z,24/12/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1124
2022-12-25T04:35:10Z,25/12/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1125
2023-01-05T23:00:16Z,5/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1136
2023-01-13T22:48:04Z,13/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1144
2023-01-14T23:55:31Z,14/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1145
2023-01-15T02:43:28Z,15/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1146
2023-01-16T04:05:19Z,16/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1147
2023-01-17T21:42:49Z,17/1/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1148
2023-01-31T08:23:22Z,31/1/2023,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1162
2023-02-01T13:20:19Z,1/2/2023,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1163
2023-02-03T20:02:52Z,3/2/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1165
2023-02-04T03:11:13Z,4/2/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1166
2023-02-08T16:13:49Z,8/2/2023,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1170
2023-02-18T20:40:07Z,18/2/2023,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1180
2023-03-04T23:26:49Z,4/3/2023,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1194
2023-03-30T10:44:07Z,30/3/2023,Wambiana,WetA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1220
2021-07-02T06:02:25Z,2/7/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,584
2022-01-07T05:04:19Z,7/1/2022,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,773
2022-07-17T03:41:40Z,17/7/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,964
2022-10-22T04:35:19Z,22/10/2022,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,1061
2020-01-22T16:19:01Z,22/1/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,57
2020-01-25T23:53:13Z,25/1/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,60
2020-01-26T00:14:16Z,26/1/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,61
2020-01-27T19:15:01Z,27/1/2020,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,62
2020-02-08T05:06:58Z,8/2/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,74
2020-02-23T05:35:49Z,23/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,89
2020-02-25T05:29:07Z,25/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,91
2020-02-26T05:14:49Z,26/2/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,92
2020-02-27T12:50:55Z,27/2/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,93
2020-02-28T08:28:31Z,28/2/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,94
2020-03-01T05:29:40Z,1/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,96
2020-03-02T05:18:10Z,2/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,97
2020-03-05T20:50:58Z,5/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,100
2020-03-06T03:27:43Z,6/3/2020,Wambiana,DryB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,101
2020-03-11T05:37:22Z,11/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,106
2020-03-16T03:42:52Z,16/3/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,111
2020-11-20T03:47:04Z,20/11/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,360
2020-12-10T09:06:04Z,10/12/2020,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,380
2020-12-11T11:46:10Z,11/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,381
2020-12-15T13:16:04Z,15/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,385
2020-12-17T06:29:31Z,17/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,387
2020-12-25T23:50:22Z,25/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,395
2020-12-26T04:47:01Z,26/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,396
2020-12-28T19:06:31Z,28/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,398
2020-12-29T19:45:07Z,29/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,399
2020-12-30T18:54:43Z,30/12/2020,Wambiana,WetB,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,400
2020-12-31T19:25:52Z,31/12/2020,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,401
2021-01-01T19:38:46Z,1/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,402
2021-01-05T06:56:10Z,5/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,406
2021-01-09T00:53:13Z,9/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,410
2021-01-11T04:42:52Z,11/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,412
2021-01-12T17:32:43Z,12/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,413
2021-01-22T04:32:40Z,22/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,423
2021-01-26T04:35:52Z,26/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,427
2021-01-28T13:02:13Z,28/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,429
2021-01-30T08:01:34Z,30/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,431
2021-01-31T02:55:10Z,31/1/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,432
2021-02-03T08:56:04Z,3/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,435
2021-02-04T05:06:31Z,4/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,436
2021-02-05T07:44:19Z,5/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,437
2021-02-07T08:49:40Z,7/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,439
2021-02-08T05:05:22Z,8/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,440
2021-02-09T13:49:16Z,9/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,441
2021-02-10T05:07:34Z,10/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,442
2021-02-11T16:45:55Z,11/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,443
2021-02-12T05:04:40Z,12/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,444
2021-02-13T09:03:46Z,13/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,445
2021-02-14T06:48:49Z,14/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,446
2021-02-15T07:37:40Z,15/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,447
2021-02-16T20:34:34Z,16/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,448
2021-02-18T04:48:25Z,18/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,450
2021-02-19T05:10:49Z,19/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,451
2021-02-20T19:16:40Z,20/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,452
2021-02-21T04:50:49Z,21/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,453
2021-02-22T04:53:04Z,22/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,454
2021-02-23T08:05:28Z,23/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,455
2021-02-27T04:27:55Z,27/2/2021,Wambiana,DryA,Green Tree Frog,Pelodryas caerulea,Pelodryadidae,PAM.all,NA,PAM.all,459
